internal_player_id,official_fantasy_player_id,name,country,official_fantasy_position,official_price,qualifier_matches_available,qualifier_minutes,qualifier_starts,qualifier_goals,qualifier_assists,qualifier_clean_sheets,qualifier_cards,recent_nt_minutes,recent_nt_starts,recent_nt_role,last_nt_start_date,set_piece_role,penalty_role,corner_role,free_kick_role,usage_source,usage_source_url,usage_source_checked,usage_confidence,data_quality_flags,notes
saudi-arabia-ayman-yahya,982,Aiman bin Yahya bin Yahya Salem Ahmed,Saudi Arabia,MID,5.6,7,441,6,0,0,4,0,441,6,likely_starter,2025-10-14T18:45:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
saudi-arabia-saud-abdulhamid,983,Saud bin Abdullah bin Salem Abdulhamid,Saudi Arabia,DEF,4.1,14,974,10,0,2,7,4,974,10,likely_starter,2025-10-14T18:45:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
saudi-arabia-abdulelah-al-amri,984,Abdulelah bin Ali bin Awadh Al Amri,Saudi Arabia,DEF,3.7,2,100,1,0,0,1,0,100,1,rotation_starter,2025-06-10T18:15:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,medium,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
saudi-arabia-hassan-kadesh,985,Hassan bin Kadish bin Yahya Mahbub,Saudi Arabia,DEF,3.7,11,788,9,2,1,7,0,788,9,likely_starter,2025-06-10T18:15:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,medium,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
saudi-arabia-ali-majrashi,986,Ali bin Hassan bin Mohammed Majrashi,Saudi Arabia,DEF,3.6,3,196,2,0,1,2,1,196,2,likely_starter,2025-06-10T18:15:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
thin-37-nawaf-bin-meshari-bin-mohammed-bu-washl,987,Nawaf bin Meshari bin Mohammed Bu Washl,Saudi Arabia,DEF,3.5,,,,,,,,,,unclear,,,,,,,,2026-05-31,thin_profile_missing,thin_profile|thin_profile_missing|missing_usage|source_gap|missing_role_confidence,Thin profile; no source-backed national-team usage found in current internal data. No qualifier or national-team usage row found in inspected sources.
saudi-arabia-ali-lajami,991,Ali bin Mohammed bin Ali Lajami,Saudi Arabia,DEF,3.5,10,815,9,1,0,5,1,815,9,likely_starter,2025-03-25T10:35:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
saudi-arabia-feras-al-brikan,992,Feras bin Tariq bin Nasser Al Brikan,Saudi Arabia,FWD,5.3,,,,,,,,,,squad_depth,,,,,,,,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources.
saudi-arabia-abdullah-al-hamdan,993,Abdullah bin Abdulrahman bin Abdullah Al Hamddan,Saudi Arabia,FWD,4.9,7,210,1,0,0,5,0,210,1,squad_depth,2024-09-10T12:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
saudi-arabia-khalid-al-ghannam,994,Khalid bin Essa bin Mohammed Al Ghannam,Saudi Arabia,FWD,4.9,,,,,,,,,,squad_depth,,,,,,,,2026-05-31,missing,position_conflict|missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources. Official fantasy position differs from existing model position and is preserved as active future fantasy position.
saudi-arabia-saleh-al-shehri,995,Saleh bin Khalid bin Mohammed Al Shehri,Saudi Arabia,FWD,4.9,10,345,4,4,0,5,0,345,4,squad_depth,2024-11-14T09:10:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
saudi-arabia-sultan-mandash,997,Sultan bin Ahmed bin Mohammed Mandash,Saudi Arabia,FWD,4.5,,,,,,,,,,unclear,,,,,,,,2026-05-31,missing,position_conflict|missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources. Official fantasy position differs from existing model position and is preserved as active future fantasy position.
saudi-arabia-nawaf-al-aqidi,999,Nawaf bin Dhahi bin Faisal Al Shuweiti Al Aqidi,Saudi Arabia,GK,4,6,540,6,0,0,4,0,540,6,locked_starter,2025-10-14T18:45:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
saudi-arabia-ahmed-al-kassar,1000,Ahmed bin Ali bin Hussein Al Kassar,Saudi Arabia,GK,3.9,5,415,4,0,0,2,1,415,4,squad_depth,2024-11-19T12:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
saudi-arabia-mohammed-al-owais,1001,Mohammed bin Khalil bin Ibrahim Al Owais,Saudi Arabia,GK,3.5,8,665,8,0,0,4,1,665,8,squad_depth,2024-09-10T12:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,low,low_role_confidence|estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
scotland-john-mcginn,1003,John McGinn,Scotland,MID,6,6,540,6,0,1,2,1,540,6,locked_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
thin-38-billy-gilmour,1005,Billy Gilmour,Scotland,MID,5.1,,,,,,,,,,unclear,,,,,,,,2026-05-31,thin_profile_missing,thin_profile|thin_profile_missing|missing_usage|source_gap|missing_role_confidence,Thin profile; no source-backed national-team usage found in current internal data. No qualifier or national-team usage row found in inspected sources.
scotland-ryan-christie,1007,Ryan Christie,Scotland,MID,5.6,5,328,4,2,0,2,2,328,4,likely_starter,2025-11-18T19:45:00Z,club_set_piece_context_available,,club_corner_indirect_fk_order_6,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,"Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks. Set-piece columns carry existing club-performance order hints, not official national-team set-piece duties."
scotland-kenny-mclean,1008,Kenny McLean,Scotland,MID,4.8,4,173,1,1,0,2,0,173,1,rotation_starter,2025-10-12T16:00:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,medium,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
scotland-andy-robertson,1009,Andy Robertson,Scotland,DEF,5,6,539,,0,2,,0,539,,rotation_starter,,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
scotland-kieran-tierney,1010,Kieran Tierney,Scotland,DEF,4.3,3,43,0,1,0,0,1,43,0,squad_depth,,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
scotland-nathan-patterson,1011,Nathan Patterson,Scotland,DEF,4,,,,,,,,,,squad_depth,,,,,,,,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources.
scotland-jack-hendry,1012,Jack Hendry,Scotland,DEF,3.9,1,72,1,0,1,0,0,72,1,locked_starter,2025-10-12T16:00:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
scotland-john-souttar,1013,John Souttar,Scotland,DEF,3.8,5,379,4,0,0,2,1,379,4,locked_starter,2025-11-15T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
scotland-scott-mckenna,1014,Scott McKenna,Scotland,DEF,3.8,5,286,3,0,0,1,0,286,3,rotation_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,medium,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
scotland-anthony-ralston,1015,Anthony Ralston,Scotland,DEF,3.8,3,120,,0,0,,0,120,,rotation_starter,,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
thin-38-dominic-hyam,1016,Dominic Hyam,Scotland,DEF,3.6,,,,,,,,,,unclear,,,,,,,,2026-05-31,thin_profile_missing,thin_profile|thin_profile_missing|missing_usage|source_gap|missing_role_confidence,Thin profile; no source-backed national-team usage found in current internal data. No qualifier or national-team usage row found in inspected sources.
scotland-grant-hanley,1018,Grant Hanley,Scotland,DEF,3.5,4,345,4,0,0,1,0,345,4,locked_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
scotland-che-adams,1019,Ché Adams,Scotland,FWD,5.4,6,447,5,2,0,2,1,447,5,likely_starter,2025-11-15T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
scotland-george-hirst,1021,George Hirst,Scotland,FWD,4.6,2,9,0,0,0,1,0,9,0,unclear,,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,medium,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
scotland-lyndon-dykes,1022,Lyndon Dykes,Scotland,FWD,4.6,6,171,2,1,0,2,0,171,2,squad_depth,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,medium,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
scotland-findlay-curtis,1023,Findlay Curtis,Scotland,FWD,4,,,,,,,,,,unclear,,,,,,,,2026-05-31,missing,position_conflict|missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources. Official fantasy position differs from existing model position and is preserved as active future fantasy position.
scotland-liam-kelly,1024,Liam Kelly,Scotland,GK,3.7,,,,,,,0,,,unclear,,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence|goalkeeper_without_role_confidence,No qualifier or national-team usage row found in inspected sources.
scotland-angus-gunn,1025,Angus Gunn,Scotland,GK,3.6,4,360,4,0,0,2,0,360,4,squad_depth,2025-10-12T16:00:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
scotland-scott-mctominay,1027,Scott McTominay,Scotland,MID,6.5,6,539,6,2,1,2,0,539,6,locked_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
scotland-lewis-ferguson,1028,Lewis Ferguson,Scotland,MID,4.8,5,450,5,1,1,2,3,450,5,locked_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
senegal-idrissa-gana-gueye,1029,Idrissa Gueye,Senegal,MID,4.9,,,,,,,,,,squad_depth,,,,,,,,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources.
senegal-pape-matar-sarr,1030,Pape Matar Sarr,Senegal,MID,5.6,10,650,7,4,1,8,0,650,7,likely_starter,2025-10-10T13:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
senegal-pathe-ciss,1031,Pathé Ciss,Senegal,MID,5.6,7,107,0,0,0,6,0,107,0,squad_depth,,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
senegal-pape-gueye,1032,Pape Gueye,Senegal,MID,5.9,5,320,4,1,0,3,2,320,4,likely_starter,2025-10-14T19:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
senegal-mamadou-sarr,1033,Mamadou Sarr,Senegal,DEF,4.7,,,,,,,,,,squad_depth,,,,,,,,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources.
senegal-moussa-niakhate,1034,Moussa Niakhaté,Senegal,DEF,4.3,8,689,8,0,0,7,1,689,8,locked_starter,2025-10-14T19:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
senegal-el-hadji-malick-diouf,1035,El Hadji Malick Diouf,Senegal,DEF,4.1,,,,,,,,,,squad_depth,,,,,,,,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources.
senegal-ismail-jakobs,1036,Ismail Jakobs,Senegal,DEF,4.1,2,180,2,0,0,2,1,180,2,likely_starter,2023-11-21T16:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
